_id,level,max_velocity,name,type,type_std
592572090,4,,An Phú Đông 3,unclassified,unclassified
592572092,4,,nan,unclassified,unclassified
592572093,4,,nan,unclassified,unclassified
592572094,4,,nan,unclassified,unclassified
592572095,4,,nan,unclassified,unclassified
592572096,4,,nan,unclassified,unclassified
592572097,4,,nan,unclassified,unclassified
592572098,4,,nan,unclassified,unclassified
592572099,4,,nan,unclassified,unclassified
592572100,4,,nan,unclassified,unclassified
592572101,4,,nan,unclassified,unclassified
592572102,4,,nan,tertiary,tertiary
592610918,4,50.0,nan,tertiary,tertiary
592610919,3,50.0,Lê Thị Riêng,trunk_link,unknown
592610923,4,,nan,unclassified,unclassified
592610925,4,,nan,tertiary,tertiary
592610927,3,,nan,trunk_link,unknown
593694847,4,,Tạ Quang Bửu,tertiary,tertiary
593694848,4,,Hẻm 2385 Phạm Thế Hiển,tertiary,tertiary
594957093,4,,nan,unclassified,unclassified
595593483,4,,nan,unclassified,unclassified
595769445,4,,Hẻm 1917 Phạm Thế Hiển,unclassified,unclassified
596133440,4,,Cầu Kênh C,tertiary,tertiary
596133441,4,,Cầu Kênh C,tertiary,tertiary
596133455,4,,Hẻm 574 Kinh Dương Vương,unclassified,unclassified
596133465,4,,Quản Trọng Linh,tertiary,tertiary
596819412,4,,Đường số 69,unclassified,unclassified
597712887,4,,nan,unclassified,unclassified
597712888,4,,nan,unclassified,unclassified
599642509,4,,Nguyễn Trọng Tuyển,tertiary,tertiary
599642510,4,,Phạm Văn Hai,tertiary,tertiary
599647360,4,,An Dương Vương,tertiary,tertiary
599647361,3,,Phan Anh,secondary,secondary
599649169,4,,Phan Văn Đối,tertiary,tertiary
599650678,2,,Xô Viết Nghệ Tĩnh,primary,primary
599651250,4,,Nguyễn Bỉnh Khiêm,tertiary,tertiary
599651833,3,,Phan Văn Hớn,secondary,secondary
599653734,4,,Nguyễn Văn Quá,tertiary,tertiary
599657043,3,,Lê Văn Thọ,secondary,secondary
599657671,2,,Quang Trung,primary,primary
599657672,3,,Lê Văn Thọ,secondary,secondary
599657816,3,,Lê Văn Thọ,secondary,secondary
599659465,4,,Mã Lò,tertiary,tertiary
599659466,4,,Hương Lộ 2,tertiary,tertiary
601446844,4,,Vũ Huy Tấn,tertiary,tertiary
601490192,4,,nan,unclassified,unclassified
601541406,4,,nan,tertiary_link,tertiary
601556033,4,,nan,unclassified,unclassified
601556035,4,,Phạm Văn Bạch,tertiary,tertiary
601556040,4,,nan,unclassified,unclassified
601872451,3,,Phan Huy ích,primary_link,primary
601872463,4,,nan,unclassified,unclassified
601891370,4,,nan,tertiary_link,tertiary
601932579,3,50.0,nan,secondary,secondary
601932580,4,,nan,tertiary,tertiary
601932581,4,,Phan Văn Trị,tertiary,tertiary
601932584,2,,Pham Ngũ Lão,primary,primary
601932585,4,,nan,tertiary_link,tertiary
601966165,4,,Tây Thạnh,tertiary,tertiary
601966171,4,,nan,tertiary_link,tertiary
601986290,4,,Tân Sơn,tertiary,tertiary
602009561,3,,nan,primary_link,primary
602009562,3,,nan,secondary,secondary
602308860,4,,nan,tertiary,tertiary
602329380,2,,Hoàng Văn Thụ,primary,primary
602814751,2,,Nguyễn Kiệm,primary,primary
602814752,4,,Thống Nhất,tertiary,tertiary
602814753,4,,nan,tertiary,tertiary
602887593,4,,nan,unclassified,unclassified
602887624,4,,nan,tertiary,tertiary
602887640,3,10.0,Đường dẫn ga Quốc nội,secondary_link,secondary
602887667,3,,Lê Văn Sỹ,secondary,secondary
603197040,2,,Hai Bà Trưng,primary,primary
603268605,4,,Nơ Trang Long,tertiary,tertiary
603268606,4,,Nguyễn Xí,tertiary,tertiary
603448310,4,,Đường số 18,unclassified,unclassified
603448338,4,,nan,unclassified,unclassified
603448339,4,,nan,unclassified,unclassified
603941218,4,,nan,unclassified,unclassified
603941220,4,,nan,unclassified,unclassified
603941224,4,,nan,unclassified,unclassified
603941225,4,,nan,tertiary,tertiary
603941226,4,,nan,tertiary,tertiary
604091978,4,,nan,unclassified,unclassified
604091979,4,,nan,unclassified,unclassified
604099889,4,,Lý Chính Thắng,tertiary,tertiary
604101742,4,,Đường Liên Ấp 6-2,tertiary,tertiary
604101743,4,,Đường Liên Ấp 6-2,tertiary,tertiary
604107069,4,,nan,unclassified,unclassified
604107070,4,,nan,unclassified,unclassified
604107072,4,,nan,unclassified,unclassified
604108243,4,,Nguyễn Văn Hưởng,tertiary,tertiary
604108244,4,,Nguyễn Văn Hưởng,tertiary,tertiary
604108874,2,,Phạm Hùng,primary,primary
604114372,4,,nan,unclassified,unclassified
604114521,4,,nan,unclassified,unclassified
604124151,4,,Liên phường,tertiary,tertiary
604124410,4,,Nguyễn Văn Giai,tertiary,tertiary
604126864,4,,nan,unclassified,unclassified
604135106,4,,Lê Quang Định,tertiary,tertiary
604135107,4,,Nguyễn Văn Đậu,tertiary,tertiary
604136115,4,,Đường số 4,tertiary,tertiary
604140508,3,60.0,Điện Biên Phủ,trunk_link,unknown
604140511,3,60.0,Điện Biên Phủ,trunk_link,unknown
604154943,4,,nan,unclassified,unclassified
604159856,3,,Vĩnh Lộc,secondary,secondary
604163753,4,,Nguyễn Văn Hưởng,tertiary,tertiary
604163756,4,,Nguyễn Văn Hưởng,tertiary,tertiary
604169863,4,,Hoàng Minh Giám,tertiary,tertiary
604172949,3,,nan,trunk_link,unknown
604172950,3,,nan,trunk_link,unknown
604172960,3,,Cầu vượt Quang Trung,trunk_link,unknown
604172961,3,,Quốc lộ 1,trunk_link,unknown
604172962,3,,nan,trunk_link,unknown
604172963,3,,nan,trunk_link,unknown
604172964,3,,nan,trunk_link,unknown
604172965,4,60.0,Quốc lộ 1,tertiary,tertiary
604175994,4,,nan,unclassified,unclassified
604176741,4,,nan,unclassified,unclassified
604177378,3,50.0,Hồng Hà,secondary,secondary
604182457,3,40.0,Võ Chí Công,secondary,secondary
604182459,3,40.0,Võ Chí Công,secondary,secondary
604182461,3,40.0,Võ Chí Công,secondary,secondary
604182462,3,40.0,Võ Chí Công,secondary,secondary
604182467,3,,nan,secondary_link,secondary
604191062,3,,Bùi Văn Ngữ,secondary,secondary
604424396,4,80.0,Quốc lộ 1,tertiary,tertiary
604424397,1,80.0,Quốc lộ 1,trunk,trunk
604424398,3,80.0,Quốc lộ 1,secondary,secondary
604424399,3,80.0,Quốc lộ 1,secondary,secondary
604424437,4,,Bình Thành,unclassified,unclassified
604425025,3,,Trường Sơn,secondary,secondary
604425026,3,,Trường Sơn,secondary,secondary
604425028,3,50.0,Hồng Hà,secondary,secondary
604425029,3,,Bạch Đằng,secondary,secondary
604426123,4,,nan,unclassified,unclassified
604428075,4,,Bình Thành,unclassified,unclassified
604428745,4,,Hoàng Thế Thiện,tertiary,tertiary
604434546,3,,Đường CN1,secondary,secondary
604436549,4,,nan,unclassified,unclassified
604436575,4,,nan,unclassified,unclassified
604436576,4,,nan,unclassified,unclassified
604442418,4,,nan,tertiary,tertiary
604442419,4,,Trần Não,tertiary,tertiary
604442420,4,,Trần Não,tertiary,tertiary
604442425,3,,nan,primary_link,primary
604448136,4,,Trần Não,tertiary,tertiary
604448139,4,,Trần Não,tertiary,tertiary
604448146,4,40.0,Quốc Hương,tertiary,tertiary
604448150,4,40.0,Quốc Hương,tertiary,tertiary
604449065,3,50.0,Xa Lộ Hà Nội,trunk_link,unknown
604449066,3,50.0,Xa Lộ Hà Nội,trunk_link,unknown
604449196,4,,Tây Thạnh,tertiary,tertiary
604449197,4,,Tây Thạnh,tertiary,tertiary
604449199,4,,Tây Thạnh,tertiary,tertiary
604449200,4,,Tây Thạnh,tertiary,tertiary
604449775,4,,nan,unclassified,unclassified
604451850,3,,Nguyễn Hoàng,trunk_link,unknown
604451851,3,,Nguyễn Hoàng,trunk_link,unknown
604456743,4,,nan,unclassified,unclassified
604461445,4,,Phạm Đăng Giảng,tertiary,tertiary
604465082,1,50.0,nan,trunk,trunk
604465084,1,50.0,nan,trunk,trunk
604465085,3,50.0,nan,trunk_link,unknown
604465251,2,,Phạm Hùng,primary,primary
604465252,2,,nan,primary,primary
604467821,4,,nan,unclassified,unclassified
604467827,3,,Đặng Thúc Vịnh,secondary,secondary
604467828,3,,Đặng Thúc Vịnh,secondary,secondary
604467955,4,,nan,unclassified,unclassified
604469770,3,60.0,nan,trunk_link,unknown
604469771,3,60.0,nan,trunk_link,unknown
604469773,1,,nan,trunk,trunk
604469774,1,,nan,trunk,trunk
604469777,1,,nan,trunk,trunk
604469779,3,,Đỗ Xuân Hợp,secondary,secondary
604475809,4,,nan,tertiary,tertiary
604475813,3,60.0,Mai Chí Thọ,trunk_link,unknown
604498431,4,,nan,unclassified,unclassified
604499634,1,60.0,nan,trunk,trunk
604499637,1,50.0,nan,trunk,trunk
604502170,4,,Tân Kỳ Tân Quý,tertiary,tertiary
604502171,4,,nan,tertiary,tertiary
604502177,4,,nan,unclassified,unclassified
604502180,4,,nan,tertiary,tertiary
604502182,3,80.0,Quốc lộ 1,secondary,secondary
604502183,3,80.0,Quốc lộ 1,secondary,secondary
604502184,3,80.0,Quốc lộ 1,secondary,secondary
604502185,3,80.0,Quốc lộ 1,secondary,secondary
604502186,3,,nan,secondary_link,secondary
604507169,4,,nan,tertiary_link,tertiary
604508177,3,,nan,trunk_link,unknown
604509056,4,,nan,unclassified,unclassified
604515008,3,,nan,trunk_link,unknown
604524293,4,,An Dương Vương,tertiary,tertiary
604533648,4,,RAI_65_Q9_007,unclassified,unclassified
604534947,4,,nan,unclassified,unclassified
604534948,4,,nan,unclassified,unclassified
604770477,3,,nan,trunk_link,unknown
604778598,4,,nan,unclassified,unclassified
604779589,3,,nan,trunk_link,unknown
604781341,4,,Đường CN1,tertiary,tertiary
604791519,1,40.0,Võ Chí Công,trunk,trunk
604794148,4,,nan,unclassified,unclassified
604796279,3,,nan,trunk_link,unknown
604803343,4,,Nơ Trang Long,tertiary,tertiary
604803381,3,,Trường Sa,trunk_link,unknown
604803382,3,,Trường Sa,trunk_link,unknown
604803420,4,,Phan Văn Hân,tertiary,tertiary
604803421,4,,Nguyễn Ngọc Phương,tertiary,tertiary
604805505,4,,nan,unclassified,unclassified
604805509,4,,nan,unclassified,unclassified
604805516,4,,nan,unclassified,unclassified
604806591,4,,nan,unclassified,unclassified
604808815,3,60.0,nan,secondary,secondary
604808820,3,60.0,nan,secondary,secondary
604808823,2,40.0,Phạm Văn Đồng,primary,primary
604808832,2,40.0,Phạm Văn Đồng,primary,primary
604808839,2,40.0,Phạm Văn Đồng,primary,primary
604808845,3,50.0,nan,secondary,secondary
604808849,3,50.0,nan,secondary,secondary
604812173,4,,Đường số 5,tertiary,tertiary
604816599,4,,nan,unclassified,unclassified
604830680,4,,Phan Văn Trị,tertiary,tertiary
604830682,4,,Phan Văn Trị,tertiary,tertiary
604830684,4,,Nguyễn Văn Đậu,tertiary,tertiary
604837659,3,,Nguyễn Hữu Cảnh,primary_link,primary
604837661,3,,nan,trunk_link,unknown
604839601,4,,nan,tertiary,tertiary
604839605,4,,nan,tertiary,tertiary
604839608,4,,Đường Vành đai ĐHQG,tertiary,tertiary
604844144,4,,Võ Văn Vân,tertiary,tertiary
604865309,4,,Phan Văn Đối,tertiary,tertiary
604873605,4,,nan,tertiary,tertiary
604878205,3,50.0,nan,secondary,secondary
604878206,3,60.0,nan,secondary,secondary
604878219,4,,Cầu Băng Ky,tertiary,tertiary
604878220,4,,Nơ Trang Long,tertiary,tertiary
604878221,4,,Nơ Trang Long,tertiary,tertiary
604878801,4,80.0,Quốc lộ 1,tertiary,tertiary
604878802,4,80.0,Quốc lộ 1,tertiary,tertiary
604878824,4,,nan,tertiary_link,tertiary
604884076,4,,nan,unclassified,unclassified
604884144,4,80.0,Quốc lộ 1,tertiary,tertiary
604884145,4,80.0,Quốc lộ 1,tertiary,tertiary
604887008,4,,THOI TAM THÔN 5,unclassified,unclassified
604887009,4,,THOI TAM THÔN 5,unclassified,unclassified
604895671,3,,Nguyễn Xiển,secondary,secondary
604897340,4,,Xuân Thới 15,tertiary,tertiary
604897342,4,,Xuân Thới 15,unclassified,unclassified
604897371,4,,Tân Thới Nhất 2,tertiary,tertiary
604903473,2,,Nguyễn Văn Bứa,primary,primary
604914741,4,,Bình Quới,tertiary,tertiary
604914742,4,,Bình Quới,tertiary,tertiary
604914745,4,,Cầu Kinh,tertiary,tertiary
605102834,3,,nan,secondary_link,secondary
605103627,4,,nan,unclassified,unclassified
605104734,3,,nan,primary_link,primary
605110966,4,,nan,unclassified,unclassified
605110967,4,,nan,unclassified,unclassified
605110968,4,,nan,unclassified,unclassified
605110969,4,,nan,unclassified,unclassified
605111032,4,,nan,unclassified,unclassified
605111033,4,,nan,unclassified,unclassified
605111046,4,,nan,tertiary,tertiary
605111047,4,,nan,tertiary,tertiary
605111356,3,,Đường N2,secondary,secondary
605123842,1,50.0,Xa Lộ Hà Nội,trunk,trunk
605123843,1,50.0,Xa Lộ Hà Nội,trunk,trunk
605123844,1,50.0,Xa Lộ Hà Nội,trunk,trunk
605123845,1,50.0,Xa Lộ Hà Nội,trunk,trunk
605129382,4,,Phạm Văn Bạch,tertiary,tertiary
605129383,4,,Phạm Văn Bạch,tertiary,tertiary
605130395,4,,nan,unclassified,unclassified
605130397,4,,nan,unclassified,unclassified
605130410,4,,Đường số 3B,unclassified,unclassified
605131537,4,,Đường số 3B,unclassified,unclassified
605131538,4,,nan,unclassified,unclassified
605131957,4,,nan,unclassified,unclassified
605133467,4,,Nhà Thờ,tertiary,tertiary
605141459,4,,nan,unclassified,unclassified
605145212,4,,nan,unclassified,unclassified
605147906,4,,nan,tertiary_link,tertiary
605148460,4,,Phan Văn Đối,tertiary,tertiary
605148461,4,,Phan Văn Đối,tertiary,tertiary
605148579,3,,nan,trunk_link,unknown
605149491,3,,Đinh Tiên Hoàng,secondary,secondary
605154930,4,,nan,tertiary,tertiary
605154931,4,,nan,tertiary,tertiary
605156254,3,,Trần Não,secondary,secondary
605156255,3,,Trần Não,secondary,secondary
605158619,4,,nan,tertiary,tertiary
605158620,4,,nan,tertiary,tertiary
605158621,4,,nan,tertiary,tertiary
605158983,4,,nan,tertiary,tertiary
605161018,4,,Số 18,tertiary,tertiary
605161039,4,,Số 18,tertiary,tertiary
605165146,3,,nan,trunk_link,unknown
605165147,3,,nan,trunk_link,unknown
605165148,3,,nan,trunk_link,unknown
605165149,3,,nan,trunk_link,unknown
605165150,3,,nan,trunk_link,unknown
605166033,4,,nan,unclassified,unclassified
605169156,3,,nan,trunk_link,unknown
605169157,3,,nan,trunk_link,unknown
605169158,3,,nan,trunk_link,unknown
605169159,3,,nan,trunk_link,unknown
605169160,3,,Phan Văn Hớn,secondary,secondary
605169161,3,,Phan Văn Hớn,secondary,secondary
605169162,3,,nan,secondary,secondary
605169163,4,80.0,Quốc lộ 1,tertiary,tertiary
605169164,4,80.0,Quốc lộ 1,tertiary,tertiary
605189037,4,,nan,unclassified,unclassified
605191533,4,,nan,unclassified,unclassified
605194405,2,,Quốc lộ 1K,primary,primary
605197465,4,,Đường số 3B,unclassified,unclassified
605197469,4,,Đường Liên khu 4-5,unclassified,unclassified
605197475,4,,nan,unclassified,unclassified
605200362,4,,Long Phước,unclassified,unclassified
605202350,4,,nan,unclassified,unclassified
605213238,4,,nan,unclassified,unclassified
605213239,4,,nan,unclassified,unclassified
605213241,4,,nan,unclassified,unclassified
605436171,4,,Đường số 2,tertiary,tertiary
605436177,4,,Đường số 18,tertiary,tertiary
605436178,4,,Đường số 18,tertiary,tertiary
605438209,4,,Lại Hùng Cường,tertiary,tertiary
605438212,4,,Lại Hùng Cường,tertiary,tertiary
605458760,4,,nan,unclassified,unclassified
605458761,4,,nan,unclassified,unclassified
605458762,4,,RAI_65_Q9_007,unclassified,unclassified
605458763,4,,RAI_65_Q9_007,unclassified,unclassified
605460336,4,,Nguyễn Phúc Nguyên,tertiary,tertiary
605467966,4,,Võ Văn Vân,tertiary,tertiary
605469913,3,60.0,Phạm Văn Đồng,secondary,secondary
605469951,3,,nan,primary_link,primary
605469953,3,,nan,primary_link,primary
605482007,4,,nan,unclassified,unclassified
605482008,4,,nan,unclassified,unclassified
605485390,4,,nan,unclassified,unclassified
605485391,4,,Ngô Chí Quốc,tertiary,tertiary
605510954,4,,nan,unclassified,unclassified
605510957,4,,nan,unclassified,unclassified
605510995,3,,nan,secondary_link,secondary
605510998,3,,nan,trunk_link,unknown
605511911,4,,Đường đất,tertiary,tertiary
605511912,4,,nan,tertiary,tertiary
605521193,4,,nan,unclassified,unclassified
605527965,4,,nan,unclassified,unclassified
605527966,4,,nan,unclassified,unclassified
605527967,4,,nan,unclassified,unclassified
605527968,4,,nan,unclassified,unclassified
605527969,4,,nan,unclassified,unclassified
605527970,4,,nan,unclassified,unclassified
605529362,4,,nan,unclassified,unclassified
605539158,3,,Tỉnh lộ 43,secondary,secondary
605539159,3,,Tỉnh lộ 43,secondary,secondary
605539579,3,,nan,trunk_link,unknown
605539586,3,,nan,primary_link,primary
605569150,4,,nan,unclassified,unclassified
606179768,4,,nan,unclassified,unclassified
606180177,4,,nan,tertiary_link,tertiary
606188671,4,,nan,unclassified,unclassified
606188695,4,,nan,unclassified,unclassified
606188696,4,,nan,unclassified,unclassified
606188822,4,,nan,tertiary,tertiary
606188824,4,,nan,tertiary,tertiary
606189078,4,,nan,unclassified,unclassified
606189079,4,,nan,unclassified,unclassified
606189080,4,,nan,unclassified,unclassified
606189669,4,,nan,unclassified,unclassified
606189670,4,,nan,unclassified,unclassified
606189673,4,,nan,unclassified,unclassified
606190127,4,,nan,unclassified,unclassified
606190128,4,,nan,unclassified,unclassified
606190131,4,,nan,unclassified,unclassified
606193326,4,,nan,tertiary,tertiary
606195260,4,,nan,tertiary,tertiary
606195261,4,,nan,tertiary,tertiary
606209715,3,,đường vành đai Sam Sung,secondary_link,secondary
606213769,2,,Quốc lộ 1,primary,primary
606214936,4,,Cây Bàng,tertiary,tertiary
606214938,4,,Cây Bàng,tertiary,tertiary
606214989,4,,Khuất Văn Bức,unclassified,unclassified
606216777,4,,nan,unclassified,unclassified
606217562,4,,Đường số 2D,unclassified,unclassified
606221878,3,,nan,trunk_link,unknown
606224036,4,,nan,unclassified,unclassified
606224445,4,,nan,unclassified,unclassified
606227633,3,,Võ Văn Kiệt,trunk_link,unknown
606227634,3,,Võ Văn Kiệt,trunk_link,unknown
606227635,4,,Võ Văn Kiệt,tertiary,tertiary
606227636,3,,Võ Văn Kiệt,trunk_link,unknown
606229462,4,,Xuân Thới 15,unclassified,unclassified
606229463,4,,Xuân Thới 7,unclassified,unclassified
606237430,4,,Lê Tấn Bê,unclassified,unclassified
606237431,4,,Lê Tấn Bê,unclassified,unclassified
606240976,3,50.0,Xa lộ Hà Nội,trunk_link,unknown
606240977,2,,nan,primary,primary
606240979,3,,nan,primary_link,primary
606240980,2,,nan,primary,primary
606244877,4,,nan,unclassified,unclassified
606244879,4,,nan,unclassified,unclassified
606244881,4,,nan,unclassified,unclassified
606244887,4,,nan,unclassified,unclassified
606246085,4,,nan,unclassified,unclassified
606246089,4,,nan,unclassified,unclassified
606246096,4,,nan,unclassified,unclassified
606246100,4,,nan,unclassified,unclassified
606247665,4,,nan,unclassified,unclassified
606247666,4,,nan,unclassified,unclassified
606248100,4,,nan,tertiary,tertiary
606250265,4,,An Dương Vương,tertiary,tertiary
606250268,4,,An Dương Vương,tertiary,tertiary
606251327,4,,Đường số 4,unclassified,unclassified
606251329,4,,Đường số 4,unclassified,unclassified
606251332,4,,Đường số 4,unclassified,unclassified
606251357,4,,Nguyễn Văn Bá,tertiary,tertiary
606267623,4,,nan,tertiary,tertiary
606267624,4,,nan,tertiary,tertiary
606273209,4,,nan,unclassified,unclassified
606273671,4,,Đông Hưng Thuận 11,unclassified,unclassified
606278383,4,,Nguyễn Văn Bá,tertiary,tertiary
606279216,3,60.0,Trường Chinh,secondary,secondary
606279217,2,80.0,Trường Chinh,primary,primary
606279218,2,80.0,Trường Chinh,primary,primary
606279219,3,60.0,Trường Chinh,secondary,secondary
606297691,4,,Xuân Thới 15,unclassified,unclassified
606302102,4,,nan,unclassified,unclassified
606302150,4,,Đào Sư Tích,tertiary,tertiary
606302852,4,,Đông Hưng Thuận 42,unclassified,unclassified
606516922,4,,nan,unclassified,unclassified
606517377,4,,Hương lộ 80,tertiary,tertiary
606517659,4,,nan,unclassified,unclassified
606518859,4,,nan,unclassified,unclassified
606520509,4,,nan,unclassified,unclassified
606520510,4,,nan,unclassified,unclassified
606520511,4,,nan,unclassified,unclassified
606520512,4,,nan,unclassified,unclassified
606521503,4,,Kha Vạn Cân,tertiary,tertiary
606521505,3,,Kha Vạn Cân,secondary,secondary
606521506,3,,Phạm Văn Đồng,secondary,secondary
606521507,3,,Phạm Văn Đồng,secondary,secondary
606521509,2,,nan,primary,primary
606521510,2,60.0,Phạm Văn Đồng,primary,primary
606521511,2,60.0,Phạm Văn Đồng,primary,primary
606525368,2,,nan,primary,primary
606525369,3,60.0,Phạm Văn Đồng,secondary,secondary
606525370,2,70.0,nan,primary,primary
606525371,2,70.0,nan,primary,primary
606526846,4,,nan,tertiary_link,tertiary
606541834,4,,nan,tertiary,tertiary
606543187,1,50.0,Xa Lộ Hà Nội,trunk,trunk
606543188,1,50.0,Xa Lộ Hà Nội,trunk,trunk
606543189,1,50.0,Xa Lộ Hà Nội,trunk,trunk
606543190,1,50.0,Xa Lộ Hà Nội,trunk,trunk
606547878,3,,Kha Vạn Cân,primary_link,primary
606547879,2,,nan,primary,primary
606547881,2,,nan,primary,primary
606547882,3,,nan,primary_link,primary
606547883,2,,nan,primary,primary
606547884,4,,Đường số 2,tertiary,tertiary
606547885,4,,nan,tertiary,tertiary
606547886,4,,nan,tertiary,tertiary
606547887,3,,Kha Vạn Cân,secondary,secondary
606547908,2,,nan,primary,primary
606547912,2,70.0,nan,primary,primary
606547915,2,70.0,nan,primary,primary
606547942,4,,Hưng Nhơn,tertiary,tertiary
606547943,4,,Hưng Nhơn,tertiary,tertiary
606547950,4,,nan,unclassified,unclassified
606547961,4,,nan,unclassified,unclassified
606547962,4,,nan,unclassified,unclassified
606547963,4,,nan,unclassified,unclassified
606549225,4,,Phan Văn Dối,unclassified,unclassified
606551997,4,,Số 2,unclassified,unclassified
606552041,4,,nan,unclassified,unclassified
606561256,3,,nan,trunk_link,unknown
606561258,3,,nan,trunk_link,unknown
606568602,4,,Nguyễn Văn Tố,tertiary,tertiary
606582279,4,,nan,unclassified,unclassified
606582280,4,,nan,unclassified,unclassified
606582296,4,,nan,unclassified,unclassified
606582297,4,,nan,unclassified,unclassified
606585391,4,,An Phú Đông 3,tertiary,tertiary
606586226,4,,Ngô Quyền,tertiary,tertiary
606586227,4,,Ngô Quyền,tertiary,tertiary
606613907,4,,Nguyễn Văn Tố,tertiary,tertiary
606613908,4,,Nguyễn Văn Tố,tertiary,tertiary
606634659,4,,nan,unclassified,unclassified
606635205,4,,nan,unclassified,unclassified
606638713,4,,Hiệp Bình,tertiary,tertiary
606638714,4,,Hiệp Bình,tertiary,tertiary
606640447,4,,Tân Chánh Hiệp 39,tertiary,tertiary
606861496,4,,nan,unclassified,unclassified
606866027,4,,Đường Vành Đai,tertiary,tertiary
606866140,4,,nan,unclassified,unclassified
606867083,3,,Nguyễn Xiển,secondary,secondary
606867084,3,,Nguyễn Xiển,secondary,secondary
606867114,4,,BÀ Diểm 3,unclassified,unclassified
606870360,4,,Nguyễn Thị Sóc,tertiary,tertiary
606870361,4,,Nguyễn Thị Sóc,tertiary,tertiary
606877752,4,,Hẻm 1014 Tân Kỳ Tân Quý,tertiary,tertiary
606878506,4,,nan,unclassified,unclassified
606878507,4,,nan,unclassified,unclassified
606878508,4,,nan,unclassified,unclassified
606887932,4,,nan,tertiary,tertiary
606887933,4,,nan,tertiary,tertiary
606887934,4,,nan,tertiary,tertiary
606887935,4,,nan,tertiary,tertiary
606887936,4,,nan,tertiary,tertiary
606887937,4,,nan,tertiary,tertiary
606889959,4,,nan,tertiary_link,tertiary
606890026,4,,nan,tertiary,tertiary
606893647,4,,nan,unclassified,unclassified
606893652,4,,Thế Lữ,tertiary,tertiary
606893678,4,,nan,unclassified,unclassified
606893679,4,,nan,unclassified,unclassified
606893680,4,,Tân Long,tertiary,tertiary
606901335,4,,nan,unclassified,unclassified
606901337,4,,nan,unclassified,unclassified
606903848,4,,Đặng Văn Bi,tertiary,tertiary
606904780,4,,nan,tertiary_link,tertiary
606904781,4,,nan,tertiary_link,tertiary
606904782,4,,nan,tertiary_link,tertiary
606904783,4,,nan,tertiary_link,tertiary
606904785,4,,nan,unclassified,unclassified
606905072,4,,nan,unclassified,unclassified
606905073,4,,nan,unclassified,unclassified
606905074,4,,nan,unclassified,unclassified
606905075,4,,Thạnh Lộc 29,tertiary,tertiary
606905076,4,,Tô Ngọc Vân,tertiary,tertiary
606906129,4,,nan,unclassified,unclassified
606906141,4,,nan,unclassified,unclassified
606906142,4,,nan,unclassified,unclassified
606911388,4,,nan,unclassified,unclassified
606911390,4,,nan,unclassified,unclassified
606911392,4,,nan,unclassified,unclassified
606911394,4,,nan,unclassified,unclassified
606911396,4,,nan,unclassified,unclassified
606915660,4,,nan,tertiary,tertiary
606923266,4,,nan,tertiary,tertiary
606923267,4,,nan,tertiary,tertiary
606923268,4,,nan,tertiary,tertiary
606923269,4,,nan,tertiary,tertiary
606944179,4,,Đường số 1A,tertiary,tertiary
606944188,3,,Đường số 9A,secondary,secondary
606944189,3,,Đường số 9A,secondary,secondary
606944316,4,,nan,tertiary,tertiary
606944317,4,,Nguyễn Thị Sóc,tertiary,tertiary
606944319,4,,Lê Lợi,unclassified,unclassified
606944323,4,,nan,unclassified,unclassified
606946649,4,,Thế Lữ,tertiary,tertiary
606946650,4,,Thế Lữ,tertiary,tertiary
606946651,4,,nan,unclassified,unclassified
606946654,4,,nan,unclassified,unclassified
606946754,3,40.0,Hoàng Đạo Thúy,secondary,secondary
606976509,4,,nan,unclassified,unclassified
606976510,4,,nan,unclassified,unclassified
606976526,2,,Quốc lộ 1K,primary,primary
606976527,2,,Quốc lộ 1K,primary,primary
606976528,2,,Quốc lộ 1K,primary,primary
607193926,4,,nan,unclassified,unclassified
607194291,4,,Phước Thiện,tertiary,tertiary
607194294,4,,Phước Thiện,tertiary,tertiary
607207985,4,,Phước Thiện,tertiary,tertiary
607207987,4,,Phước Thiện,tertiary,tertiary
607207988,4,,Phước Thiện,tertiary,tertiary
607207990,4,,Phước Thiện,tertiary,tertiary
607208403,4,,Tạ Quang Bửu,tertiary,tertiary
607208404,4,,nan,tertiary,tertiary
607211742,3,40.0,Nguyễn Hữu Trí,secondary,secondary
607211743,3,40.0,Nguyễn Hữu Trí,secondary,secondary
607213615,4,,nan,unclassified,unclassified
607213617,4,,nan,unclassified,unclassified
607213619,4,,nan,unclassified,unclassified
607219455,4,,Lê Thị Hoa,tertiary,tertiary
607221143,4,,nan,unclassified,unclassified
607221721,4,,Lê Văn Việt,tertiary,tertiary
607221722,4,,Lê Văn Việt,tertiary,tertiary
607221723,4,,Lê Văn Việt,tertiary,tertiary
607221724,4,,Lê Văn Việt,tertiary,tertiary
607221725,4,,Lê Văn Việt,tertiary,tertiary
607222048,4,,nan,tertiary,tertiary
607239664,3,,Bình Chiểu,secondary,secondary
607239665,3,,Bình Chiểu,secondary,secondary
607239666,3,,Tỉnh lộ 43,secondary,secondary
607239667,3,,Tỉnh lộ 43,secondary,secondary
607247864,4,,nan,unclassified,unclassified
607248876,4,,Hẻm 236 Hồ Văn Huê,tertiary,tertiary
607248877,4,,Hồ Văn Huê,tertiary,tertiary
607249905,4,,Lê Văn Việt,tertiary,tertiary
607278052,2,,Tô Ký,primary,primary
607291202,4,,nan,tertiary_link,tertiary
